Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,35,contatore,mainclass_c1_contatore_co6,Counter,privato,si,,0,
classe,Stazione.LdS,1,MainClass_C1,36,contatore,mainclass_c1_contatore_co7,Counter,pubblico,si,,0,
classe,Stazione.LdS,1,MainClass_C1,,comando automatico,eventMainclass_c1_command_comm1,,pubblico,no,{argomento_ave4=BasicType:Boolean;argomento_ave5=Enumerator:Enumerator_3;argomento_ave7=BasicType:Boolean},,
classe,Stazione.LdS,1,MainClass_C1,,comando automatico,eventMainclass_c1_command_comm10,,pubblico,no,{argomento_ave2=Enumerator:Enumerator_4;argomento_ave3=Enumerator:Enumerator_3},,
classe,Stazione.LdS,1,MainClass_C1,,comando automatico,eventMainclass_c1_command_comm3,,pubblico,no,{argomento_ave1=BasicType:Boolean;argomento_ave10=BasicType:Boolean;argomento_ave6=Enumerator:Enumerator_2},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m7,BasicType:Boolean,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m2,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m3,Enumerator:Enumerator_4,pubblico,no,{argomento_a1=Enumerator:Enumerator_3;argomento_a10=Enumerator:Enumerator_3;argomento_a2=Enumerator:Enumerator_1;argomento_a3=Enumerator:Enumerator_2;argomento_a8=Enumerator:Enumerator_4;argomento_a9=Enumerator:Enumerator_3},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m4,Enumerator:Enumerator_2,privato,no,{argomento_a1=BasicType:Boolean;argomento_a10=Enumerator:Enumerator_1;argomento_a2=Enumerator:Enumerator_3;argomento_a4=Enumerator:Enumerator_4;argomento_a5=Enumerator:Enumerator_3;argomento_a6=Enumerator:Enumerator_4;argomento_a7=Enumerator:Enumerator_2},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m8,BasicType:Boolean,pubblico,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m9,Enumerator:Enumerator_4,privato,no,{argomento_a10=BasicType:Boolean;argomento_a4=Enumerator:Enumerator_4;argomento_a5=Enumerator:Enumerator_4;argomento_a6=Enumerator:Enumerator_4;argomento_a7=Enumerator:Enumerator_4},,
