Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,43,risposta comando manuale,eventMainclass_c1_command_comm9DaSender1f7f1f8e_response,CommandReponse:Enum_response,privato,si,,,{42}
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m1,BasicType:Boolean,pubblico,no,{argomento_ave1=Enumerator:Enumerator_2;argomento_ave10=BasicType:Boolean;argomento_ave2=Enumerator:Enumerator_3;argomento_ave4=Enumerator:Enumerator_2;argomento_ave7=BasicType:Boolean},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m6,BasicType:Boolean,pubblico,no,{argomento_ave3=BasicType:Boolean;argomento_ave8=Enumerator:Enumerator_4},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m10,,privato,no,{argomento_af6=Enumerator:Enumerator_2;argomento_af9=Enumerator:Enumerator_1},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m3,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m4,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m9,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m3,Enumerator:Enumerator_3,privato,no,{argomento_a10=Enumerator:Enumerator_2;argomento_a2=BasicType:Boolean},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m5,Enumerator:Enumerator_1,pubblico,no,{argomento_a1=Enumerator:Enumerator_1;argomento_a4=Enumerator:Enumerator_3;argomento_a5=Enumerator:Enumerator_2;argomento_a6=Enumerator:Enumerator_3;argomento_a9=Enumerator:Enumerator_4},,
classe,Stazione.LdS,2,SubClass_C2,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{3}
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p2,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p3,Enumerator:Enumerator_1,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p6,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,2,SubClass_C2,9,variabile,subclass_c2_previousva_pv1,BasicType:Integer,privato,si,,,{10}
classe,Stazione.LdS,2,SubClass_C2,11,variabile,subclass_c2_previousva_pv2,BasicType:Boolean,pubblico,si,,,{12}
classe,Stazione.LdS,2,SubClass_C2,13,variabile,subclass_c2_previousva_pv3,Enumerator:Enumerator_3,pubblico,si,,,{14}
classe,Stazione.LdS,2,SubClass_C2,15,variabile,subclass_c2_previousva_pv4,BasicType:Integer,protetto,si,,,{16}
classe,Stazione.LdS,2,SubClass_C2,17,variabile,subclass_c2_restoreva_rv1,BasicType:Boolean,pubblico,si,,,{18}
classe,Stazione.LdS,2,SubClass_C2,19,variabile,subclass_c2_restoreva_rv2,BasicType:Boolean,protetto,si,,,{20}
classe,Stazione.LdS,2,SubClass_C2,21,variabile,subclass_c2_restoreva_rv3,BasicType:Boolean,protetto,si,,,{22}
classe,Stazione.LdS,2,SubClass_C2,23,variabile,subclass_c2_variabile_v1,BasicType:Integer,privato,si,,,{}
classe,Stazione.LdS,2,SubClass_C2,24,variabile,subclass_c2_variabile_v6,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,2,SubClass_C2,10,variabile precedente,subclass_c2_previousva_pv1_prev,BasicType:Integer,privato,si,,,{9}
classe,Stazione.LdS,2,SubClass_C2,12,variabile precedente,subclass_c2_previousva_pv2_prev,BasicType:Boolean,protetto,si,,,{11}
classe,Stazione.LdS,2,SubClass_C2,14,variabile precedente,subclass_c2_previousva_pv3_prev,Enumerator:Enumerator_3,protetto,si,,,{13}
classe,Stazione.LdS,2,SubClass_C2,16,variabile precedente,subclass_c2_previousva_pv4_prev,BasicType:Integer,protetto,si,,,{15}
classe,Stazione.LdS,2,SubClass_C2,8,variabile precedente,subclass_c2_previousco_c5_prev,Enumerator:Enumerator_1,protetto,si,,,{7}
classe,Stazione.LdS,2,SubClass_C2,3,variabile ripristino,stato_restore,Enumerator:Stateenumerator,protetto,si,,,{1}
classe,Stazione.LdS,2,SubClass_C2,18,variabile ripristino,subclass_c2_restoreva_rv1_restore,BasicType:Boolean,protetto,si,,,{17}
classe,Stazione.LdS,2,SubClass_C2,20,variabile ripristino,subclass_c2_restoreva_rv2_restore,BasicType:Boolean,protetto,si,,,{19}
classe,Stazione.LdS,2,SubClass_C2,22,variabile ripristino,subclass_c2_restoreva_rv3_restore,BasicType:Boolean,protetto,si,,,{21}
classe,Stazione.LdS,2,SubClass_C2,4,comando output,subclass_c2_comando_c2,Enumerator:Enumerator_4,privato,si,,giallogiallo,
classe,Stazione.LdS,2,SubClass_C2,5,comando output,subclass_c2_comando_c8,Enumerator:Enumerator_1,privato,si,,rossogiallogiallo,
classe,Stazione.LdS,2,SubClass_C2,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,2,SubClass_C2,6,controllo input,subclass_c2_controllo_c3,Enumerator:Enumerator_1,privato,si,,rossogiallogiallo,{}
classe,Stazione.LdS,2,SubClass_C2,7,controllo input,subclass_c2_previousco_c5,Enumerator:Enumerator_1,pubblico,si,,rossogiallogiallo,{8}
classe,Stazione.LdS,2,SubClass_C2,,lista enti collegati,subclass_c2_lista_l3,Record:RecordHeaderR2,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,26,timer,subclass_c2_restoreti_ti1,Timer:TimerState,privato,si,,55000,{25}
classe,Stazione.LdS,2,SubClass_C2,27,timer,subclass_c2_timer_t4,Timer:TimerState,pubblico,si,,330000,{}
classe,Stazione.LdS,2,SubClass_C2,25,variabile ripristino,subclass_c2_restoreti_ti1_restore,Timer:TimerState,privato,si,,55000,{26}
classe,Stazione.LdS,2,SubClass_C2,28,contatore,subclass_c2_contatore_co5,Counter,protetto,si,,0,
classe,Stazione.LdS,2,SubClass_C2,29,contatore,subclass_c2_contatore_co8,Counter,privato,si,,0,
classe,Stazione.LdS,2,SubClass_C2,,comando automatico,eventSubclass_c2_command_comm2,,pubblico,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,comando automatico,eventSubclass_c2_command_comm7,,pubblico,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,comando automatico,eventSubclass_c2_command_comm8,,pubblico,no,{argomento_ave3=Enumerator:Enumerator_4;argomento_ave5=Enumerator:Enumerator_1;argomento_ave6=BasicType:Boolean;argomento_ave9=Enumerator:Enumerator_4},,
classe,Stazione.LdS,2,SubClass_C2,30,comando manuale pesante,eventSubclass_c2_command_comm10,,pubblico,si,,,{31}
classe,Stazione.LdS,2,SubClass_C2,31,risposta comando manuale,eventSubclass_c2_command_comm10_response,CommandReponse:Enum_response,privato,si,,,{30}
classe,Stazione.LdS,2,SubClass_C2,,macro verifica,macroSubclass_c2_macrove_m10,BasicType:Boolean,pubblico,no,{argomento_ave1=BasicType:Boolean;argomento_ave10=BasicType:Boolean;argomento_ave2=Enumerator:Enumerator_4;argomento_ave4=Enumerator:Enumerator_2;argomento_ave6=BasicType:Boolean;argomento_ave9=Enumerator:Enumerator_1},,
classe,Stazione.LdS,2,SubClass_C2,,macro verifica,macroSubclass_c2_macrove_m2,BasicType:Boolean,privato,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro verifica,macroSubclass_c2_macrove_m4,BasicType:Boolean,pubblico,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro verifica,macroSubclass_c2_macrove_m8,BasicType:Boolean,privato,no,{argomento_ave1=BasicType:Boolean;argomento_ave10=Enumerator:Enumerator_2;argomento_ave2=BasicType:Boolean;argomento_ave4=BasicType:Boolean;argomento_ave5=Enumerator:Enumerator_2;argomento_ave6=Enumerator:Enumerator_3;argomento_ave9=BasicType:Boolean},,
classe,Stazione.LdS,2,SubClass_C2,,macro effetto,macroSubclass_c2_macroef_m1,,privato,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro effetto,macroSubclass_c2_macroef_m2,,privato,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro effetto,macroSubclass_c2_macroef_m5,,privato,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro effetto,macroSubclass_c2_macroef_m7,,privato,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro effetto,macroSubclass_c2_macroef_m8,,privato,no,{},,
classe,Stazione.LdS,2,SubClass_C2,,macro valorizzata,macroSubclass_c2_macrova_m9,Enumerator:Enumerator_3,pubblico,no,{argomento_a3=Enumerator:Enumerator_4;argomento_a5=BasicType:Boolean;argomento_a7=Enumerator:Enumerator_1;argomento_a8=Enumerator:Enumerator_1},,
record,Stazione.LdS,2,RecordHeaderR2,,parametro locale,mainclass_c1,Class:MainClass_C1,pubblico,no,,,
record,Stazione.LdS,2,RecordHeaderR2,,parametro locale,recordfiled7,BasicType:Boolean,pubblico,no,,,
record,Stazione.LdS,2,RecordHeaderR2,,parametro locale,recordfiled8,BasicType:Boolean,pubblico,no,,,
record,Stazione.LdS,2,RecordHeaderR2,,parametro locale,recordfiled13,Enumerator:Enumerator_4,pubblico,no,,,
